total_episodes,episodes_with_ads,percentage_episodes_with_ads,total_sponsor_ads,total_ad_time,average_sponsor_length,average_ad_percentage_per_episode,avg_episode_ad_count,sponsor_time_map,sponsor_frequency_map,average_brand_repeat_rate,sorted_brands_by_frequency,sorted_brands_by_ad_time,clientId
5,1,20.0,1,21.0,21.0,0.14408233276157806,0.2,{'theattributes.com': 21.0},{'theattributes.com': 1},1.0,['theattributes.com'],['theattributes.com'],purposemade
5,5,100.0,37,2890.0,78.10810810810811,13.49810266160057,7.4,"{'wenatal.com/realfoodology': 63.0, 'getfresh324.com': 125.0, 'curednutrition.com': 229.0, 'seed.com': 66.0, 'hukitchen.com': 6.0, 'getunreal.com': 7.0, 'farmersfridge.com': 48.0, 'sweetgreen.com': 13.0, 'truefoodkitchen.com': 174.0, 'seed.com/realfoodology': 66.0, 'curednutrition.com/REALFOODOLOGY': 30.0, 'qualialife.com': 205.0, 'lineageprovisions.com': 157.0, 'joincrowdhealth.com': 262.0, 'vivos.com': 19.0, 'station.page/pacha/contest/realfoodology': 42.0, 'masachips.com/realfoodology': 56.0, 'jaspr.co': 69.0, 'pachasoap.co': 66.0, 'instacart.com/store/brands/humanco-brands/humanco-lp': 475.0, 'masachips.com': 56.0, 'paleovalley.com': 170.0, 'grove.co': 82.0, 'amaraorganicfoods.com': 153.0, 'beekeepersnaturals.com': 72.0, 'drinklmnt.com': 54.0, 'bioptimizers.com': 71.0, 'fromourplace.com': 54.0}","{'wenatal.com/realfoodology': 1, 'getfresh324.com': 2, 'curednutrition.com': 4, 'seed.com': 1, 'hukitchen.com': 1, 'getunreal.com': 1, 'farmersfridge.com': 1, 'sweetgreen.com': 1, 'truefoodkitchen.com': 2, 'seed.com/realfoodology': 1, 'curednutrition.com/REALFOODOLOGY': 1, 'qualialife.com': 2, 'lineageprovisions.com': 2, 'joincrowdhealth.com': 1, 'vivos.com': 1, 'station.page/pacha/contest/realfoodology': 1, 'masachips.com/realfoodology': 1, 'jaspr.co': 2, 'pachasoap.co': 1, 'instacart.com/store/brands/humanco-brands/humanco-lp': 1, 'masachips.com': 1, 'paleovalley.com': 2, 'grove.co': 1, 'amaraorganicfoods.com': 1, 'beekeepersnaturals.com': 1, 'drinklmnt.com': 1, 'bioptimizers.com': 1, 'fromourplace.com': 1}",1.3214285714285714,"['curednutrition.com', 'getfresh324.com', 'truefoodkitchen.com', 'qualialife.com', 'lineageprovisions.com', 'jaspr.co', 'paleovalley.com', 'wenatal.com/realfoodology', 'seed.com', 'hukitchen.com', 'getunreal.com', 'farmersfridge.com', 'sweetgreen.com', 'seed.com/realfoodology', 'curednutrition.com/REALFOODOLOGY', 'joincrowdhealth.com', 'vivos.com', 'station.page/pacha/contest/realfoodology', 'masachips.com/realfoodology', 'pachasoap.co', 'instacart.com/store/brands/humanco-brands/humanco-lp', 'masachips.com', 'grove.co', 'amaraorganicfoods.com', 'beekeepersnaturals.com', 'drinklmnt.com', 'bioptimizers.com', 'fromourplace.com']","['instacart.com/store/brands/humanco-brands/humanco-lp', 'joincrowdhealth.com', 'curednutrition.com', 'qualialife.com', 'truefoodkitchen.com', 'paleovalley.com', 'lineageprovisions.com', 'amaraorganicfoods.com', 'getfresh324.com', 'grove.co', 'beekeepersnaturals.com', 'bioptimizers.com', 'jaspr.co', 'seed.com', 'seed.com/realfoodology', 'pachasoap.co', 'wenatal.com/realfoodology', 'masachips.com/realfoodology', 'masachips.com', 'drinklmnt.com', 'fromourplace.com', 'farmersfridge.com', 'station.page/pacha/contest/realfoodology', 'curednutrition.com/REALFOODOLOGY', 'vivos.com', 'sweetgreen.com', 'getunreal.com', 'hukitchen.com']",realfoodology
5,3,60.0,7,464.0,66.28571428571429,3.543626403863354,1.4,"{'sabrered.com': 81.0, 'supportifcj.org': 65.0, 'licoriceguy.com': 66.0, 'wired2fishcoffee.com': 80.0, 'ifcj.org': 63.0, 'redpilledam.com': 14.0, 'redpilledamerica.com': 95.0}","{'sabrered.com': 1, 'supportifcj.org': 1, 'licoriceguy.com': 1, 'wired2fishcoffee.com': 1, 'ifcj.org': 1, 'redpilledam.com': 1, 'redpilledamerica.com': 1}",1.0,"['sabrered.com', 'supportifcj.org', 'licoriceguy.com', 'wired2fishcoffee.com', 'ifcj.org', 'redpilledam.com', 'redpilledamerica.com']","['redpilledamerica.com', 'sabrered.com', 'wired2fishcoffee.com', 'licoriceguy.com', 'supportifcj.org', 'ifcj.org', 'redpilledam.com']",redpilledamerica
5,5,100.0,28,2104.0,75.14285714285714,10.74654590764464,5.6,"{'goodranchers.com': 611.0, 'rangeleather.com': 110.0, 'fellowshiphomeloans.com': 84.0, 'concernedwomen.org': 128.0, 'patriotmobile.com': 93.0, 'sevenweekscoffee.com': 132.0, 'sharethearrows.com': 5.0, 'adelosmetics.com': 141.0, 'weheartnutrition.com': 141.0, 'hillsdale.edu': 86.0, 'everylife.com': 74.0, 'chefiq.com': 64.0, 'freedomforschool.com': 89.0, 'olive.com': 21.0, 'preborn.com': 103.0, 'cozyearth.com': 58.0, 'carlyjeanlosangeles.com': 63.0, 'joincrowdhealth.com': 101.0}","{'goodranchers.com': 5, 'rangeleather.com': 2, 'fellowshiphomeloans.com': 1, 'concernedwomen.org': 2, 'patriotmobile.com': 2, 'sevenweekscoffee.com': 2, 'sharethearrows.com': 1, 'adelosmetics.com': 2, 'weheartnutrition.com': 2, 'hillsdale.edu': 1, 'everylife.com': 1, 'chefiq.com': 1, 'freedomforschool.com': 1, 'olive.com': 1, 'preborn.com': 1, 'cozyearth.com': 1, 'carlyjeanlosangeles.com': 1, 'joincrowdhealth.com': 1}",1.5555555555555556,"['goodranchers.com', 'rangeleather.com', 'concernedwomen.org', 'patriotmobile.com', 'sevenweekscoffee.com', 'adelosmetics.com', 'weheartnutrition.com', 'fellowshiphomeloans.com', 'sharethearrows.com', 'hillsdale.edu', 'everylife.com', 'chefiq.com', 'freedomforschool.com', 'olive.com', 'preborn.com', 'cozyearth.com', 'carlyjeanlosangeles.com', 'joincrowdhealth.com']","['goodranchers.com', 'adelosmetics.com', 'weheartnutrition.com', 'sevenweekscoffee.com', 'concernedwomen.org', 'rangeleather.com', 'preborn.com', 'joincrowdhealth.com', 'patriotmobile.com', 'freedomforschool.com', 'hillsdale.edu', 'fellowshiphomeloans.com', 'everylife.com', 'chefiq.com', 'carlyjeanlosangeles.com', 'cozyearth.com', 'olive.com', 'sharethearrows.com']",relatable
5,2,40.0,2,154.0,77.0,1.640132296123414,0.4,"{'thomasbreads.com': 147.0, 'www.faceblind.org': 7.0}","{'thomasbreads.com': 1, 'www.faceblind.org': 1}",1.0,"['thomasbreads.com', 'www.faceblind.org']","['thomasbreads.com', 'www.faceblind.org']",revisionisthistory
5,4,80.0,8,109.0,13.625,0.9878167569467997,1.6,"{'savoryandpartners.com': 5.0, 'youtube.com/@MillionaireMigrant': 5.0, 'shovelingshit.com': 43.0, 'franklincovey.com': 20.0, 'copenhagenimports.com': 16.0, 'brandedbills.com': 5.0, 'exponent.com': 8.0, 'independencecenter.org': 7.0}","{'savoryandpartners.com': 1, 'youtube.com/@MillionaireMigrant': 1, 'shovelingshit.com': 1, 'franklincovey.com': 1, 'copenhagenimports.com': 1, 'brandedbills.com': 1, 'exponent.com': 1, 'independencecenter.org': 1}",1.0,"['savoryandpartners.com', 'youtube.com/@MillionaireMigrant', 'shovelingshit.com', 'franklincovey.com', 'copenhagenimports.com', 'brandedbills.com', 'exponent.com', 'independencecenter.org']","['shovelingshit.com', 'franklincovey.com', 'copenhagenimports.com', 'exponent.com', 'independencecenter.org', 'savoryandpartners.com', 'youtube.com/@MillionaireMigrant', 'brandedbills.com']",rightaboutnow
5,5,100.0,8,439.0,54.875,4.600589523085574,1.6,"{'leschwab.com': 210.0, 'rhyandit.com': 12.0, 'lewwab.com': 98.0, 'lewab.com': 94.0, 'ronandonssitdown.com': 9.0, 'rondadonssitdown.com': 16.0}","{'leschwab.com': 3, 'rhyandit.com': 1, 'lewwab.com': 1, 'lewab.com': 1, 'ronandonssitdown.com': 1, 'rondadonssitdown.com': 1}",1.3333333333333333,"['leschwab.com', 'rhyandit.com', 'lewwab.com', 'lewab.com', 'ronandonssitdown.com', 'rondadonssitdown.com']","['leschwab.com', 'lewwab.com', 'lewab.com', 'rondadonssitdown.com', 'rhyandit.com', 'ronandonssitdown.com']",ronanddonradio
5,4,80.0,10,212.0,21.2,0.3682536997493041,2.0,"{'patreon.com/laststandmedia': 16.0, 'thecheesecakefactory.com': 8.0, 'liquid-iv.com': 19.0, 'hoglawbusinesslaw.com': 34.0, 'advanced.gg': 10.0, 'fumeessential.com': 79.0, 'realics.com': 23.0, 'laststandmedia.store': 23.0}","{'patreon.com/laststandmedia': 3, 'thecheesecakefactory.com': 1, 'liquid-iv.com': 1, 'hoglawbusinesslaw.com': 1, 'advanced.gg': 1, 'fumeessential.com': 1, 'realics.com': 1, 'laststandmedia.store': 1}",1.25,"['patreon.com/laststandmedia', 'thecheesecakefactory.com', 'liquid-iv.com', 'hoglawbusinesslaw.com', 'advanced.gg', 'fumeessential.com', 'realics.com', 'laststandmedia.store']","['fumeessential.com', 'hoglawbusinesslaw.com', 'realics.com', 'laststandmedia.store', 'liquid-iv.com', 'patreon.com/laststandmedia', 'advanced.gg', 'thecheesecakefactory.com']",sacredsymbols
3,3,100.0,23,1999.0,86.91304347826087,36.13734803230869,7.666666666666667,"{'supportthisshow.com/libsyn': 483.0, 'supportthisshow.com/buzzsprout': 420.0, 'supportthisshow.com/blubrry': 429.0, 'supportthisshow.com/captivate': 15.0, 'links.podcastingresources.com/transistor': 4.0, 'supportthisshow.com/redcircle': 6.0, 'schoolofpodcasting.com': 44.0, 'podcasthotseat.com': 5.0, 'podpage.com': 22.0, 'activecampaign.com': 38.0, 'wpengine.com': 39.0, 'wistia.com': 23.0, 'studio1design.com': 183.0, 'podcastbranding.co': 65.0, 'basedonatruestorypodcast.com': 23.0, 'supportthisshow.com/toastyai': 17.0, 'supportthisshow.com/magai': 7.0, 'supportthisshow.com/castmagic': 17.0, 'libsyn.com': 35.0, 'trypodpage.com': 21.0, 'indiedropin.com': 27.0, 'supportthisshow.com/ecamm': 76.0}","{'supportthisshow.com/libsyn': 1, 'supportthisshow.com/buzzsprout': 1, 'supportthisshow.com/blubrry': 1, 'supportthisshow.com/captivate': 1, 'links.podcastingresources.com/transistor': 1, 'supportthisshow.com/redcircle': 1, 'schoolofpodcasting.com': 2, 'podcasthotseat.com': 1, 'podpage.com': 1, 'activecampaign.com': 1, 'wpengine.com': 1, 'wistia.com': 1, 'studio1design.com': 1, 'podcastbranding.co': 1, 'basedonatruestorypodcast.com': 1, 'supportthisshow.com/toastyai': 1, 'supportthisshow.com/magai': 1, 'supportthisshow.com/castmagic': 1, 'libsyn.com': 1, 'trypodpage.com': 1, 'indiedropin.com': 1, 'supportthisshow.com/ecamm': 1}",1.0454545454545454,"['schoolofpodcasting.com', 'supportthisshow.com/libsyn', 'supportthisshow.com/buzzsprout', 'supportthisshow.com/blubrry', 'supportthisshow.com/captivate', 'links.podcastingresources.com/transistor', 'supportthisshow.com/redcircle', 'podcasthotseat.com', 'podpage.com', 'activecampaign.com', 'wpengine.com', 'wistia.com', 'studio1design.com', 'podcastbranding.co', 'basedonatruestorypodcast.com', 'supportthisshow.com/toastyai', 'supportthisshow.com/magai', 'supportthisshow.com/castmagic', 'libsyn.com', 'trypodpage.com', 'indiedropin.com', 'supportthisshow.com/ecamm']","['supportthisshow.com/libsyn', 'supportthisshow.com/blubrry', 'supportthisshow.com/buzzsprout', 'studio1design.com', 'supportthisshow.com/ecamm', 'podcastbranding.co', 'schoolofpodcasting.com', 'wpengine.com', 'activecampaign.com', 'libsyn.com', 'indiedropin.com', 'wistia.com', 'basedonatruestorypodcast.com', 'podpage.com', 'trypodpage.com', 'supportthisshow.com/toastyai', 'supportthisshow.com/castmagic', 'supportthisshow.com/captivate', 'supportthisshow.com/magai', 'supportthisshow.com/redcircle', 'podcasthotseat.com', 'links.podcastingresources.com/transistor']",schoolofpodcasting
5,1,20.0,1,34.0,34.0,0.046473482777474026,0.2,{'patreon.com/seanmcarroll': 34.0},{'patreon.com/seanmcarroll': 1},1.0,['patreon.com/seanmcarroll'],['patreon.com/seanmcarroll'],seancarrollsmindscape
5,1,20.0,2,264.0,132.0,1.772406847935549,0.4,"{'lonelyheartsclubnyc.com': 257.0, 'wavypaththerapy.com': 7.0}","{'lonelyheartsclubnyc.com': 1, 'wavypaththerapy.com': 1}",1.0,"['lonelyheartsclubnyc.com', 'wavypaththerapy.com']","['lonelyheartsclubnyc.com', 'wavypaththerapy.com']",seeingotherpeople
5,5,100.0,14,983.0,70.21428571428571,4.221949595675294,2.8,"{'rula.com/rivalry': 78.0, 'chime.com/sibling': 198.0, 'wix.com': 255.0, 'rua.com/rivalry': 77.0, 'quince.com': 220.0, 'monexchange.com': 4.0, 'brooklynbedding.com': 29.0, 'paireyewear.com': 23.0, 'zocdoc.com': 99.0}","{'rula.com/rivalry': 1, 'chime.com/sibling': 2, 'wix.com': 4, 'rua.com/rivalry': 1, 'quince.com': 2, 'monexchange.com': 1, 'brooklynbedding.com': 1, 'paireyewear.com': 1, 'zocdoc.com': 1}",1.5555555555555556,"['wix.com', 'chime.com/sibling', 'quince.com', 'rula.com/rivalry', 'rua.com/rivalry', 'monexchange.com', 'brooklynbedding.com', 'paireyewear.com', 'zocdoc.com']","['wix.com', 'quince.com', 'chime.com/sibling', 'zocdoc.com', 'rula.com/rivalry', 'rua.com/rivalry', 'brooklynbedding.com', 'paireyewear.com', 'monexchange.com']",siblingrivalry
5,1,20.0,1,11.0,11.0,0.09329940627650551,0.2,{'beer52.com': 11.0},{'beer52.com': 1},1.0,['beer52.com'],['beer52.com'],sidebar
5,4,80.0,6,132.0,22.0,1.4037976029982762,1.2,"{'go.store': 56.0, 'shopify.co.uk': 4.0, 'get.online': 62.0, 'pipedrive.com': 4.0, 'notion.so': 6.0}","{'go.store': 1, 'shopify.co.uk': 1, 'get.online': 2, 'pipedrive.com': 1, 'notion.so': 1}",1.2,"['get.online', 'go.store', 'shopify.co.uk', 'pipedrive.com', 'notion.so']","['get.online', 'go.store', 'notion.so', 'shopify.co.uk', 'pipedrive.com']",simonsquibb
5,5,100.0,28,1380.0,49.285714285714285,14.749902440393006,5.6,"{'progressive.com': 712.0, 'service.com': 52.0, 'mintmobile.com': 92.0, 'sierra.com': 82.0, 'smoothieking.com': 26.0, '1800contacts.com': 20.0, 'amazon.com': 27.0, 'smartypantsvitamins.com': 29.0, 'au.org/slate': 68.0, 'avidreaderpress.com': 29.0, 'olly.com': 22.0, 'lowes.com': 27.0, 'sodeliciousdairyfree.com': 29.0, 'g.co/americaninnovation': 21.0, 'quint.com': 42.0, 'quint.com/culture': 34.0, 'slate.com/cultureplus': 23.0, 'npr.org': 30.0, 'target.com': 15.0}","{'progressive.com': 5, 'service.com': 2, 'mintmobile.com': 3, 'sierra.com': 3, 'smoothieking.com': 1, '1800contacts.com': 1, 'amazon.com': 1, 'smartypantsvitamins.com': 1, 'au.org/slate': 1, 'avidreaderpress.com': 1, 'olly.com': 1, 'lowes.com': 1, 'sodeliciousdairyfree.com': 1, 'g.co/americaninnovation': 1, 'quint.com': 1, 'quint.com/culture': 1, 'slate.com/cultureplus': 1, 'npr.org': 1, 'target.com': 1}",1.4736842105263157,"['progressive.com', 'mintmobile.com', 'sierra.com', 'service.com', 'smoothieking.com', '1800contacts.com', 'amazon.com', 'smartypantsvitamins.com', 'au.org/slate', 'avidreaderpress.com', 'olly.com', 'lowes.com', 'sodeliciousdairyfree.com', 'g.co/americaninnovation', 'quint.com', 'quint.com/culture', 'slate.com/cultureplus', 'npr.org', 'target.com']","['progressive.com', 'mintmobile.com', 'sierra.com', 'au.org/slate', 'service.com', 'quint.com', 'quint.com/culture', 'npr.org', 'smartypantsvitamins.com', 'avidreaderpress.com', 'sodeliciousdairyfree.com', 'amazon.com', 'lowes.com', 'smoothieking.com', 'slate.com/cultureplus', 'olly.com', 'g.co/americaninnovation', '1800contacts.com', 'target.com']",slatenews
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],sleepmeditationfor
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],slightlyoffensive
5,1,20.0,1,10.0,10.0,0.08100445524503848,0.2,{'smalltowndicks.com': 10.0},{'smalltowndicks.com': 1},1.0,['smalltowndicks.com'],['smalltowndicks.com'],smalltowndicks
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],smalltownmurder
5,5,100.0,13,1821.0,140.07692307692307,13.762162202141392,2.6,"{'cozyearth.com': 944.0, 'joindeleteme.com': 823.0, 'everydollar.com': 15.0, 'ter.li/v6dart': 24.0, 'https://ter.li/v6dart': 15.0}","{'cozyearth.com': 5, 'joindeleteme.com': 5, 'everydollar.com': 1, 'ter.li/v6dart': 1, 'https://ter.li/v6dart': 1}",2.6,"['cozyearth.com', 'joindeleteme.com', 'everydollar.com', 'ter.li/v6dart', 'https://ter.li/v6dart']","['cozyearth.com', 'joindeleteme.com', 'ter.li/v6dart', 'everydollar.com', 'https://ter.li/v6dart']",smartmoneyhappyhour
5,4,80.0,5,94.0,18.8,0.8797002005982696,1.0,"{'somethingscary.com': 75.0, 'snarled.com': 19.0}","{'somethingscary.com': 4, 'snarled.com': 1}",2.5,"['somethingscary.com', 'snarled.com']","['somethingscary.com', 'snarled.com']",somethingscary
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],somethingtowrestle
5,1,20.0,2,173.0,86.5,1.9862227324913893,0.4,"{'crumblcookies.com': 160.0, 'jerseymikes.com': 13.0}","{'crumblcookies.com': 1, 'jerseymikes.com': 1}",1.0,"['crumblcookies.com', 'jerseymikes.com']","['crumblcookies.com', 'jerseymikes.com']",soomf
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],spooked
5,4,80.0,9,373.0,41.44444444444444,1.4718984593239812,1.8,"{'store.stickydragonpod.com': 24.0, 'stinkydragonpod.com': 131.0, 'store.stinkydragonpod.com': 185.0, 'patreon.com/stinkydragon': 12.0, 'stinkypod.com': 21.0}","{'store.stickydragonpod.com': 1, 'stinkydragonpod.com': 2, 'store.stinkydragonpod.com': 4, 'patreon.com/stinkydragon': 1, 'stinkypod.com': 1}",1.8,"['store.stinkydragonpod.com', 'stinkydragonpod.com', 'store.stickydragonpod.com', 'patreon.com/stinkydragon', 'stinkypod.com']","['store.stinkydragonpod.com', 'stinkydragonpod.com', 'store.stickydragonpod.com', 'stinkypod.com', 'patreon.com/stinkydragon']",stinkydragon
5,4,80.0,6,238.0,39.666666666666664,3.066925105399382,1.2,"{'stoicism.com': 32.0, 'community.stoicismpod.com': 55.0, 'stoicjournaling.com': 107.0, 'stoicismpod.com/members': 44.0}","{'stoicism.com': 1, 'community.stoicismpod.com': 3, 'stoicjournaling.com': 1, 'stoicismpod.com/members': 1}",1.5,"['community.stoicismpod.com', 'stoicism.com', 'stoicjournaling.com', 'stoicismpod.com/members']","['stoicjournaling.com', 'community.stoicismpod.com', 'stoicismpod.com/members', 'stoicism.com']",stoicism
5,3,60.0,7,455.0,65.0,2.4294028228334317,1.4,"{'cash.app': 151.0, 'shopify.com': 39.0, 'shopify.com/super': 212.0, 'capl.onelink.me/vFut/1y1gs9ys': 53.0}","{'cash.app': 2, 'shopify.com': 1, 'shopify.com/super': 3, 'capl.onelink.me/vFut/1y1gs9ys': 1}",1.75,"['shopify.com/super', 'cash.app', 'shopify.com', 'capl.onelink.me/vFut/1y1gs9ys']","['shopify.com/super', 'cash.app', 'capl.onelink.me/vFut/1y1gs9ys', 'shopify.com']",supermegashow
5,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],talkeasy
5,5,100.0,17,740.0,43.529411764705884,2.507801500469937,3.4,"{'pxg.com': 17.0, 'shipsticks.com': 7.0, 'cargurus.com': 147.0, 'navyfederal.org/trcar': 79.0, 'navyfederal.org': 55.0, 'selectquote.com': 52.0, 'selectquote.com/tnq': 23.0, 'groundnews.com': 57.0, 'armless.com': 79.0, 'triumph-systems.com': 73.0, 'brassapp.io': 4.0, 'partnersbuilding.com': 80.0, 'target.com': 67.0}","{'pxg.com': 1, 'shipsticks.com': 1, 'cargurus.com': 2, 'navyfederal.org/trcar': 1, 'navyfederal.org': 4, 'selectquote.com': 1, 'selectquote.com/tnq': 1, 'groundnews.com': 1, 'armless.com': 1, 'triumph-systems.com': 1, 'brassapp.io': 1, 'partnersbuilding.com': 1, 'target.com': 1}",1.3076923076923077,"['navyfederal.org', 'cargurus.com', 'pxg.com', 'shipsticks.com', 'navyfederal.org/trcar', 'selectquote.com', 'selectquote.com/tnq', 'groundnews.com', 'armless.com', 'triumph-systems.com', 'brassapp.io', 'partnersbuilding.com', 'target.com']","['cargurus.com', 'partnersbuilding.com', 'navyfederal.org/trcar', 'armless.com', 'triumph-systems.com', 'target.com', 'groundnews.com', 'navyfederal.org', 'selectquote.com', 'selectquote.com/tnq', 'pxg.com', 'shipsticks.com', 'brassapp.io']",teamneverquit
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],tedbusiness
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],tedtalksdaily
5,2,40.0,2,379.0,189.5,5.3750793821968195,0.4,{'snac.com': 379.0},{'snac.com': 2},2.0,['snac.com'],['snac.com'],thaboxingvoice
5,4,80.0,4,1070.0,267.5,6.1525956202852425,0.8,"{'shiftmate.com': 40.0, 'portialabs.ai': 554.0, 'regal.io': 27.0, 'optize.com': 449.0}","{'shiftmate.com': 1, 'portialabs.ai': 1, 'regal.io': 1, 'optize.com': 1}",1.0,"['shiftmate.com', 'portialabs.ai', 'regal.io', 'optize.com']","['portialabs.ai', 'optize.com', 'shiftmate.com', 'regal.io']",theaichopping
5,5,100.0,15,875.0,58.333333333333336,4.12714669601327,3.0,"{'speronaturalgoods.com': 23.0, 'foundationworldview.com': 125.0, 'sevenweekscoffee.com': 163.0, 'bravebooks.com': 58.0, 'adelnaturalcosmetics.com': 219.0, 'goodranchers.com': 267.0, 'sparonaturalgoods.com': 20.0}","{'speronaturalgoods.com': 1, 'foundationworldview.com': 2, 'sevenweekscoffee.com': 2, 'bravebooks.com': 3, 'adelnaturalcosmetics.com': 3, 'goodranchers.com': 3, 'sparonaturalgoods.com': 1}",2.142857142857143,"['bravebooks.com', 'adelnaturalcosmetics.com', 'goodranchers.com', 'foundationworldview.com', 'sevenweekscoffee.com', 'speronaturalgoods.com', 'sparonaturalgoods.com']","['goodranchers.com', 'adelnaturalcosmetics.com', 'sevenweekscoffee.com', 'foundationworldview.com', 'bravebooks.com', 'speronaturalgoods.com', 'sparonaturalgoods.com']",thealisachilders
5,5,100.0,15,984.0,65.6,5.641513620815539,3.0,"{'hometitlelock.com': 223.0, 'balanceofnature.com': 136.0, 'dailywire.com': 39.0, 'ethos.com/KLAVAN': 14.0, 'ethos.com': 73.0, 'graza.co': 91.0, 'preborn.com/KLAVAN': 61.0, 'stopboxusa.com': 124.0, 'bollandbranch.com': 90.0, 'expressvpn.com': 58.0, 'helixsleep.com': 75.0}","{'hometitlelock.com': 3, 'balanceofnature.com': 2, 'dailywire.com': 1, 'ethos.com/KLAVAN': 1, 'ethos.com': 1, 'graza.co': 1, 'preborn.com/KLAVAN': 1, 'stopboxusa.com': 2, 'bollandbranch.com': 1, 'expressvpn.com': 1, 'helixsleep.com': 1}",1.3636363636363635,"['hometitlelock.com', 'balanceofnature.com', 'stopboxusa.com', 'dailywire.com', 'ethos.com/KLAVAN', 'ethos.com', 'graza.co', 'preborn.com/KLAVAN', 'bollandbranch.com', 'expressvpn.com', 'helixsleep.com']","['hometitlelock.com', 'balanceofnature.com', 'stopboxusa.com', 'graza.co', 'bollandbranch.com', 'helixsleep.com', 'ethos.com', 'preborn.com/KLAVAN', 'expressvpn.com', 'dailywire.com', 'ethos.com/KLAVAN']",theandrewklavanshow
0,0,0.0,0,0.0,0.0,0.0,0.0,{},{},0.0,[],[],thebakarisellerspodcast
5,5,100.0,33,1411.0,42.75757575757576,7.1139299375338485,6.6,"{'dailywire.com': 33.0, 'puretalk.com': 43.0, 'karsforkids.org/ben': 38.0, 'balanceofnature.com': 83.0, 'goodranchers.com': 136.0, 'pplx.ai/benshapiro': 34.0, 'benforthefellowship.org': 60.0, 'jeremysrazors.com/legend': 42.0, 'expressvpn.com': 48.0, 'cookunity.com': 76.0, 'policygenius.com': 59.0, 'lumen.me': 65.0, 'onenationamerica.org': 3.0, 'dailywireplus.com': 19.0, 'puretalk.com/shapiro': 45.0, 'text Ben to 989898': 55.0, 'tnusa.com/shapiro': 64.0, 'birchgold.com': 48.0, 'helixsleep.com': 63.0, 'getkikoff.com': 71.0, 'amazon.com': 12.0, 'chefiq.com': 63.0, 'simplysafe.com': 66.0, 'gcu.edu': 61.0, 'ziprecruiter.com/dailywire': 72.0, 'bambi.com': 52.0}","{'dailywire.com': 2, 'puretalk.com': 1, 'karsforkids.org/ben': 1, 'balanceofnature.com': 2, 'goodranchers.com': 2, 'pplx.ai/benshapiro': 3, 'benforthefellowship.org': 1, 'jeremysrazors.com/legend': 1, 'expressvpn.com': 1, 'cookunity.com': 1, 'policygenius.com': 1, 'lumen.me': 1, 'onenationamerica.org': 1, 'dailywireplus.com': 3, 'puretalk.com/shapiro': 1, 'text Ben to 989898': 1, 'tnusa.com/shapiro': 1, 'birchgold.com': 1, 'helixsleep.com': 1, 'getkikoff.com': 1, 'amazon.com': 1, 'chefiq.com': 1, 'simplysafe.com': 1, 'gcu.edu': 1, 'ziprecruiter.com/dailywire': 1, 'bambi.com': 1}",1.2692307692307692,"['pplx.ai/benshapiro', 'dailywireplus.com', 'dailywire.com', 'balanceofnature.com', 'goodranchers.com', 'puretalk.com', 'karsforkids.org/ben', 'benforthefellowship.org', 'jeremysrazors.com/legend', 'expressvpn.com', 'cookunity.com', 'policygenius.com', 'lumen.me', 'onenationamerica.org', 'puretalk.com/shapiro', 'text Ben to 989898', 'tnusa.com/shapiro', 'birchgold.com', 'helixsleep.com', 'getkikoff.com', 'amazon.com', 'chefiq.com', 'simplysafe.com', 'gcu.edu', 'ziprecruiter.com/dailywire', 'bambi.com']","['goodranchers.com', 'balanceofnature.com', 'cookunity.com', 'ziprecruiter.com/dailywire', 'getkikoff.com', 'simplysafe.com', 'lumen.me', 'tnusa.com/shapiro', 'helixsleep.com', 'chefiq.com', 'gcu.edu', 'benforthefellowship.org', 'policygenius.com', 'text Ben to 989898', 'bambi.com', 'expressvpn.com', 'birchgold.com', 'puretalk.com/shapiro', 'puretalk.com', 'jeremysrazors.com/legend', 'karsforkids.org/ben', 'pplx.ai/benshapiro', 'dailywire.com', 'dailywireplus.com', 'amazon.com', 'onenationamerica.org']",thebenshapiroshow
5,5,100.0,13,306.0,23.53846153846154,1.9199449887194777,2.6,"{'betterhelp.com': 176.0, 'hammacher.com': 54.0, 'ajws.org': 39.0, 'npr.org': 37.0}","{'betterhelp.com': 5, 'hammacher.com': 2, 'ajws.org': 3, 'npr.org': 3}",3.25,"['betterhelp.com', 'ajws.org', 'npr.org', 'hammacher.com']","['betterhelp.com', 'hammacher.com', 'ajws.org', 'npr.org']",thebestof
